id,create_date,log
d72b624a7c29f54e80a6a6e0689f8c41,2023-10-09 00:46:57,Ошибка обработки запроса на регистрацию/изменение данных компании id: 23300770 type: 'Customer'
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:46:58,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( sum(this_.RubSum) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company company1_ on this_.BuyerId=company1_.Id inner join Region reg2_ on company1_.RegionId=reg2_.Id WHERE (this_.Deleted = @p0 and this_.EntityId = this_.Id) and this_.EntityState = @p1 and this_.ContractStateId in (@p2, @p3, @p4) and exists (SELECT this_0_.Id as y0_ FROM AuctionItem this_0_ inner join Auction auc1_ on this_0_.AuctionId=auc1_.Id inner join ContractItem ci2_ on  ( this_0_.CreatedOfferId = ci2_.OfferId ) WHERE 1=1 and ci2_.ContractId = this_.Id and auc1_.StateId in (@p5, @p6)) and reg2_.Deleted = @p7 and not (reg2_.Id = @p8) and (not (this_.FederalLawId = @p9) or this_.ConclusionReasonId in (@p10, @p11)) GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:46:58,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:46:58,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:46:58,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: 7d06cf41-6138-4dc6-9e05-f027e7810d8b, args: {""Type"":14,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
dbc2cc6aeeba433fc325684516afbeac,2023-10-09 00:47:04,Unable to get integration token
6a86509f1f5040e8ed0d0c449892ba96,2023-10-09 00:47:05,Unable to get integration token
85322a9c6e726a8e39eb9ddac6517db8,2023-10-09 00:47:06,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:07,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( sum(this_.RubSum) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company company1_ on this_.BuyerId=company1_.Id inner join Region reg2_ on company1_.RegionId=reg2_.Id WHERE (this_.Deleted = @p0 and this_.EntityId = this_.Id) and this_.EntityState = @p1 and this_.ContractStateId in (@p2, @p3, @p4) and exists (SELECT this_0_.Id as y0_ FROM AuctionItem this_0_ inner join Auction auc1_ on this_0_.AuctionId=auc1_.Id inner join ContractItem ci2_ on  ( this_0_.CreatedOfferId = ci2_.OfferId ) WHERE 1=1 and ci2_.ContractId = this_.Id and auc1_.StateId in (@p5, @p6)) and reg2_.Deleted = @p7 and not (reg2_.Id = @p8) and this_.FederalLawId = @p9 GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:07,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:07,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:08,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: 98bb0c7b-c347-44f5-86ae-b7b44643a824, args: {""Type"":50,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:08,Immediate job: 98bb0c7b-c347-44f5-86ae-b7b44643a824 execution failed. Trying to enqueue this job
77a12eb63dfc3617a9706d973894ae7f,2023-10-09 00:47:21,Unable to get integration token
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:47:27,"Could not execute query: SELECT reg1_.HierarchyLeft as y0_, reg1_.HierarchyRight as y1_, cast( count(this_.Id) as DECIMAL(29, 10)) as y2_ FROM Company this_ inner join Region reg1_ on this_.RegionId=reg1_.Id WHERE this_.EntityState = @p0 and (exists (SELECT @p1 as y0_ FROM Contract this_0_ WHERE ((this_0_.ContractStateId in (@p2, @p3, @p4, @p5) and this_0_.EntityState = @p6) and this_0_.Deleted = @p7) and this_0_.ConclusionDate >= @p8 and exists (SELECT @p9 as y0_ FROM ContractAction this_0_0_ WHERE this_0_.Id = this_0_0_.ContractId) and this_0_.BuyerId = this_.Id) or exists (SELECT @p10 as y0_ FROM Contract this_0_ WHERE ((this_0_.ContractStateId in (@p11, @p12, @p13, @p14) and this_0_.EntityState = @p15) and this_0_.Deleted = @p16) and this_0_.ConclusionDate >= @p17 and exists (SELECT @p18 as y0_ FROM ContractAction this_0_0_ WHERE this_0_.Id = this_0_0_.ContractId) and this_0_.SupplierId = this_.SupplierId)) and reg1_.Deleted = @p19 and not (reg1_.Id = @p20) GROUP BY reg1_.HierarchyLeft, reg1_.HierarchyRight"
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:47:27,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:47:27,The wait operation timed out
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:47:27,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: e0ec918b-8430-47e2-8337-f4b321b4b4bb, args: {""Type"":89,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:33,"Could not execute query: SELECT sum(this_.RubSum) as y0_, count(this_.Id) as y1_, YEAR(ConclusionDate) As [Year], Month(ConclusionDate) As [Month], convert(datetime, '1.'+convert(varchar,month(ConclusionDate))+'.'+convert(varchar,year(ConclusionDate)), 104) as [MonthYear], this_.ContractStateId as y5_, this_.ExternalSystemId as y6_, company1_.IsSmallBusiness as y7_, case when this_.id is null then case when Substring(inn,1,2) = '77' then '77' when Substring(inn,1,2) = '50' then '50' else 'XX' end else SUBSTRING(region3_.code, 1, 2) end as RegionCode FROM Contract this_ inner join Company company1_ on this_.BuyerId=company1_.Id left outer join Region region3_ on company1_.RegionId=region3_.Id inner join Supplier supplier2_ on this_.SupplierId=supplier2_.Id WHERE ((this_.ContractStateId = @p0 or this_.ContractStateId = @p1) or this_.ContractStateId = @p2) and ((this_.EntityState = @p3 and this_.Deleted = @p4) and not (this_.ConclusionDate is null)) GROUP BY YEAR(ConclusionDate), Month(ConclusionDate), convert(datetime, '1.'+convert(varchar,month(ConclusionDate))+'.'+convert(varchar,year(ConclusionDate)), 104), this_.ContractStateId, this_.ExternalSystemId, company1_.IsSmallBusiness, case when this_.id is null then case when Substring(inn,1,2) = '77' then '77' when Substring(inn,1,2) = '50' then '50' else 'XX' end else SUBSTRING(region3_.code, 1, 2) end"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:33,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:33,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:33,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateContractStatisticsJob, key: 975f4a2a-7921-4b9c-a596-879226358a50, args: {""Type"":2,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:45,"Could not execute query: select offer0_.Id as col_0_0_, cast(count(distinct contract2_.Id) as INT) as col_1_0_ from Offer offer0_, ContractItem contractit1_, Contract contract2_ where contractit1_.OfferId=offer0_.Id and contract2_.Id=contractit1_.ContractId and  not (contract2_.Deleted=1) and contract2_.EntityState=@p0 and (contract2_.ContractStateId in (@p1 , @p2 , @p3)) and (offer0_.OfferStateId in (@p4 , @p5)) group by offer0_.Id"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:45,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:45,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:45,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateOfferStatisticsJob, key: c38e6ff5-e12e-42b9-8e8b-ce2da3d5a17f, args: {""Type"":12}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:47,"Could not execute query: SELECT reg3_.HierarchyLeft as y0_, reg3_.HierarchyRight as y1_, cast( sum(this_.RubSum) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company comp2_ on this_.BuyerId=comp2_.Id inner join Region reg3_ on comp2_.RegionId=reg3_.Id inner join Need need1_ on this_.Id=need1_.ContractId WHERE ((((((this_.Deleted = @p0 and this_.EntityId = this_.Id) and this_.EntityState = @p1) and reg3_.Deleted = @p2) and not (reg3_.Id = @p3)) and need1_.HasNmck = @p4) and need1_.StateId = @p5) and 1=1 and this_.ContractStateId in (@p6, @p7, @p8) and (not (this_.FederalLawId = @p9) or this_.ConclusionReasonId in (@p10, @p11)) GROUP BY reg3_.HierarchyLeft, reg3_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:47,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:47,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:47,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: 7ad243b7-4328-4af5-a428-027a02eb00ea, args: {""Type"":24,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
ce397b000ba25e54f15302bbef0a061c,2023-10-09 00:47:52,Unable to get integration token
78c88f844d85dec7dd7152156744d3b4,2023-10-09 00:47:53,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:57,"Could not execute query: select offer0_.Id as col_0_0_, cast(count(distinct contract2_.Id) as INT) as col_1_0_ from Offer offer0_, ContractItem contractit1_, Contract contract2_ where contractit1_.OfferId=offer0_.Id and contract2_.Id=contractit1_.ContractId and  not (contract2_.Deleted=1) and contract2_.EntityState=@p0 and (contract2_.ContractStateId in (@p1 , @p2 , @p3)) and (offer0_.OfferStateId in (@p4 , @p5)) group by offer0_.Id"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:57,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:57,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:57,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateOfferStatisticsJob, key: ca2b847d-6462-4e94-a503-2e2feef29e06, args: {""Type"":12}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:58,"Could not execute query: SELECT sum(this_.RubSum) as y0_, count(this_.Id) as y1_, YEAR(ConclusionDate) As [Year], Month(ConclusionDate) As [Month], convert(datetime, '1.'+convert(varchar,month(ConclusionDate))+'.'+convert(varchar,year(ConclusionDate)), 104) as [MonthYear], this_.ContractStateId as y5_, this_.ExternalSystemId as y6_, company1_.IsSmallBusiness as y7_, case when this_.id is null then case when Substring(inn,1,2) = '77' then '77' when Substring(inn,1,2) = '50' then '50' else 'XX' end else SUBSTRING(region3_.code, 1, 2) end as RegionCode FROM Contract this_ inner join Company company1_ on this_.BuyerId=company1_.Id left outer join Region region3_ on company1_.RegionId=region3_.Id inner join Supplier supplier2_ on this_.SupplierId=supplier2_.Id WHERE ((this_.ContractStateId = @p0 or this_.ContractStateId = @p1) or this_.ContractStateId = @p2) and ((this_.EntityState = @p3 and this_.Deleted = @p4) and not (this_.ConclusionDate is null)) GROUP BY YEAR(ConclusionDate), Month(ConclusionDate), convert(datetime, '1.'+convert(varchar,month(ConclusionDate))+'.'+convert(varchar,year(ConclusionDate)), 104), this_.ContractStateId, this_.ExternalSystemId, company1_.IsSmallBusiness, case when this_.id is null then case when Substring(inn,1,2) = '77' then '77' when Substring(inn,1,2) = '50' then '50' else 'XX' end else SUBSTRING(region3_.code, 1, 2) end"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:58,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:58,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:47:58,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateContractStatisticsJob, key: 21d21a4e-a8b2-4bf2-9ac4-c2ce380447f2, args: {""Type"":2,""MinDate"":""2023-01-01T00:00:00"",""AggregateType"":365,""AggregateDate"":""2023-12-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:05,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( sum(this_.RubSum) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company comp1_ on this_.BuyerId=comp1_.Id inner join Region reg2_ on comp1_.RegionId=reg2_.Id WHERE this_.ContractStateId in (@p0, @p1, @p2) and ((this_.Deleted = @p3 and not (this_.ConclusionDate is null)) and this_.EntityState = @p4) and (this_.ConclusionDate >= @p5) and reg2_.Deleted = @p6 and not (reg2_.Id = @p7) GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:05,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:05,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:05,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: b1197a21-b668-408d-921b-3cc0083fead1, args: {""Type"":6,""MinDate"":""2023-01-01T00:00:00"",""AggregateType"":365,""AggregateDate"":""2023-10-31T00:00:00""}"
42c4e593c73e64093e364c825211523b,2023-10-09 00:48:23,Unable to get integration token
b500ea1e6b46facabdecf8d54dad69cb,2023-10-09 00:48:24,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:27,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: b828617c-a181-46ee-87f8-1f58c20f6f84, args: {""Type"":1,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:28,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: 7e077777-5b3f-4e26-807a-0b8c6d8da74a, args: {""Type"":3,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:38,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( count(this_.Id) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company comp1_ on this_.BuyerId=comp1_.Id inner join Region reg2_ on comp1_.RegionId=reg2_.Id WHERE (this_.EntityState = @p0 and this_.AuctionId is null) and this_.ContractStateId in (@p1, @p2, @p3) and ((this_.Deleted = @p4 and not (this_.ConclusionDate is null)) and this_.EntityId = this_.Id) and 1=1 and (not (this_.FederalLawId = @p5) or this_.ConclusionReasonId in (@p6, @p7)) and exists (SELECT this_0_.Id as y0_ FROM Offer this_0_ inner join ContractItem ci1_ on  ( this_0_.Id = ci1_.OfferId ) WHERE ci1_.ContractId = this_.Id and this_0_.Advanced = @p8) and not exists (SELECT this_0_.Id as y0_ FROM Need this_0_ WHERE this_0_.ContractId = this_.Id) and reg2_.Deleted = @p9 and not (reg2_.Id = @p10) GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:38,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:38,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:38,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: d4234765-4874-4db2-99c5-c4e8eaf2d5bf, args: {""Type"":25,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
3570d2f378cfa34ee60ee92689700dd2,2023-10-09 00:48:40,Unable to get integration token
ba64b0a7f2a160cd2da6d1d5c220bd9a,2023-10-09 00:48:40,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:42,"Could not execute query: select offer0_.SupplierId as col_0_0_, cast(count(*) as INT) as col_1_0_ from Offer offer0_ inner join OfferOverprice offeroverp1_ on offer0_.OverpriceId=offeroverp1_.Id where offeroverp1_.IsOverprice=@p0 and offer0_.OfferStateId=@p1 and offer0_.CreationTime<=@p2 group by offer0_.SupplierId"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:42,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:42,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:42,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateSupplierStatisticsJob, key: 893d6a51-fabe-4c9c-8799-8019c4c552ed, args: {""Type"":2,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:45,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( sum(this_.RubSum) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company comp1_ on this_.BuyerId=comp1_.Id inner join Region reg2_ on comp1_.RegionId=reg2_.Id WHERE (this_.EntityState = @p0 and this_.AuctionId is null) and this_.ContractStateId in (@p1, @p2, @p3) and ((this_.Deleted = @p4 and not (this_.ConclusionDate is null)) and this_.EntityId = this_.Id) and 1=1 and (not (this_.FederalLawId = @p5) or this_.ConclusionReasonId in (@p6, @p7)) and exists (SELECT this_0_.Id as y0_ FROM Offer this_0_ inner join ContractItem ci1_ on  ( this_0_.Id = ci1_.OfferId ) WHERE ci1_.ContractId = this_.Id and this_0_.Advanced = @p8) and not exists (SELECT this_0_.Id as y0_ FROM Need this_0_ WHERE this_0_.ContractId = this_.Id) and reg2_.Deleted = @p9 and not (reg2_.Id = @p10) GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:45,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:45,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:45,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: 235d4b06-ae2c-41ba-a384-17b7a5286a60, args: {""Type"":26,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:54,"Could not execute query: select offer0_.SupplierId as col_0_0_, cast(count(*) as INT) as col_1_0_ from Offer offer0_ inner join OfferOverprice offeroverp1_ on offer0_.OverpriceId=offeroverp1_.Id where offeroverp1_.IsOverprice=@p0 and offer0_.OfferStateId=@p1 and offer0_.CreationTime<=@p2 group by offer0_.SupplierId"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:54,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:54,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:54,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateSupplierStatisticsJob, key: eaefb716-a24c-44c2-9a2b-c7beeefae1b3, args: {""Type"":2,""MinDate"":""2023-01-01T00:00:00"",""AggregateType"":365,""AggregateDate"":""2023-12-31T00:00:00""}"
97c4d1580eed4aa8c812f56fb3618ad9,2023-10-09 00:48:56,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:57,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: 09d0c62a-3998-4cd8-8548-aebd0c49c1a6, args: {""Type"":5,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:48:58,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: ad584f60-e825-4ee4-97ed-467ee08e3486, args: {""Type"":4,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:08,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: e29b73a6-dfea-48a0-a892-be17791cfe99, args: {""Type"":2,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:10,"Could not execute query: select offer0_.SupplierId as col_0_0_, cast(count(*) as INT) as col_1_0_ from Offer offer0_ inner join OfferOverprice offeroverp1_ on offer0_.OverpriceId=offeroverp1_.Id where offeroverp1_.IsOverprice=@p0 and offer0_.OfferStateId=@p1 and offer0_.CreationTime<=@p2 group by offer0_.SupplierId"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:10,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:10,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:10,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateSupplierStatisticsJob, key: 68f42422-d599-448e-bdb0-3643f67c8377, args: {""Type"":2,""MinDate"":""2023-01-01T00:00:00"",""AggregateType"":365,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:16,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: ff268581-ae2b-49ae-9d89-02644b095c03, args: {""Type"":6,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,"Could not execute query: SELECT reg1_.HierarchyLeft as y0_, reg1_.HierarchyRight as y1_, cast( count(this_.Id) as DECIMAL(29, 10)) as y2_ FROM Company this_ inner join Region reg1_ on this_.RegionId=reg1_.Id WHERE this_.EntityState = @p0 and (exists (SELECT @p1 as y0_ FROM Contract this_0_ WHERE ((this_0_.ContractStateId in (@p2, @p3, @p4, @p5) and this_0_.EntityState = @p6) and this_0_.Deleted = @p7) and this_0_.ConclusionDate >= @p8 and exists (SELECT @p9 as y0_ FROM ContractAction this_0_0_ WHERE this_0_.Id = this_0_0_.ContractId) and this_0_.BuyerId = this_.Id) or exists (SELECT @p10 as y0_ FROM Contract this_0_ WHERE ((this_0_.ContractStateId in (@p11, @p12, @p13, @p14) and this_0_.EntityState = @p15) and this_0_.Deleted = @p16) and this_0_.ConclusionDate >= @p17 and exists (SELECT @p18 as y0_ FROM ContractAction this_0_0_ WHERE this_0_.Id = this_0_0_.ContractId) and this_0_.SupplierId = this_.SupplierId)) and reg1_.Deleted = @p19 and not (reg1_.Id = @p20) GROUP BY reg1_.HierarchyLeft, reg1_.HierarchyRight"
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,The wait operation timed out
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: e0ec918b-8430-47e2-8337-f4b321b4b4bb, args: {""Type"":89,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,"Could not execute query: SELECT reg2_.HierarchyLeft as y0_, reg2_.HierarchyRight as y1_, cast( count(this_.Id) as DECIMAL(29, 10)) as y2_ FROM Contract this_ inner join Company company1_ on this_.BuyerId=company1_.Id inner join Region reg2_ on company1_.RegionId=reg2_.Id WHERE (this_.Deleted = @p0 and this_.EntityId = this_.Id) and this_.EntityState = @p1 and this_.ContractStateId in (@p2, @p3, @p4) and exists (SELECT this_0_.Id as y0_ FROM AuctionItem this_0_ inner join Auction auc1_ on this_0_.AuctionId=auc1_.Id inner join ContractItem ci2_ on  ( this_0_.CreatedOfferId = ci2_.OfferId ) WHERE 1=1 and ci2_.ContractId = this_.Id and auc1_.StateId in (@p5, @p6)) and reg2_.Deleted = @p7 and not (reg2_.Id = @p8) and this_.FederalLawId = @p9 GROUP BY reg2_.HierarchyLeft, reg2_.HierarchyRight"
231c79e539fd4e44b3ef7058b6c5b634,2023-10-09 00:49:17,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateRegionStatisticsJob, key: 444dd994-8980-43da-9c55-3116e539b158, args: {""Type"":57,""AggregateType"":1000,""AggregateDate"":""2023-10-08T00:00:00+03:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:24,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: 8147605e-6b96-43a4-bb43-298f5ee6a7ab, args: {""Type"":7,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:27,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateProductMeasurementsStatisticsJob, key: 7377cdcc-f1b7-46b0-ab18-11512fd5d3f6, args: {""Type"":9,""MinDate"":""2023-10-01T00:00:00"",""AggregateType"":30,""AggregateDate"":""2023-10-31T00:00:00""}"
c9ea5c79b97f3d03ea79763864df8be3,2023-10-09 00:49:41,Unable to get integration token
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:42,"Could not execute query: SELECT comp1_.EntityId as y0_, cast( count(this_.RubSum) as DECIMAL(29, 10)) as y1_ FROM Contract this_ inner join Company comp1_ on this_.BuyerId=comp1_.Id inner join Region reg2_ on comp1_.RegionId=reg2_.Id WHERE (this_.ConclusionDate >= @p0) and this_.ContractStateId in (@p1, @p2, @p3) and ((this_.Deleted = @p4 and not (this_.ConclusionDate is null)) and this_.EntityState = @p5) and comp1_.EntityState = @p6 and reg2_.Deleted = @p7 and not (reg2_.Id = @p8) GROUP BY comp1_.EntityId"
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:42,Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:42,The wait operation timed out
e80967cf551b9d4d9389ce93c554231a,2023-10-09 00:49:42,"Execution error, job: Granit.Cssp.Jobs.Statistics.UpdateCustomerStatisticsJob, key: a51411c7-53c5-42b5-b0f1-f83942b48df7, args: {""Type"":12,""MinDate"":""2023-01-01T00:00:00"",""AggregateType"":365,""AggregateDate"":""2023-12-31T00:00:00""}"
